"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Comparison","Mark"
"GO:00603951","BP","GO:0060395","SMAD protein signal transduction","6/213","102/28943",0.000110778162201052,0.00338805686177278,0.00243146231991054,"Tgfb2/Bmp6/Bmp7/Nceh1/Magi2/Smad6",6,"HPPvsCTX","H3K27ac"
"GO:00487061","BP","GO:0048706","embryonic skeletal system development","7/213","147/28943",0.000112918927693482,0.00341967223181536,0.00245415130776547,"Sulf1/Tgfb2/Etl4/Bmp7/Pdgfra/Tulp3/Gsc",7,"HPPvsCTX","H3K27ac"
"GO:00902881","BP","GO:0090288","negative regulation of cellular response to growth factor stimulus","6/213","104/28943",0.00012332178881291,0.00369845636546679,0.00265422265958087,"Sulf1/Fbn1/Cxcl13/Sfrp1/Smad6/Nedd4",6,"HPPvsCTX","H3K27ac"
"GO:00328352","BP","GO:0032835","glomerulus development","5/213","66/28943",0.000127799752838037,0.00379589842804517,0.00272415262628448,"Sulf1/Col4a4/Bmp7/Pdgfra/Aqp1",5,"HPPvsCTX","H3K27ac"
"GO:00901791","BP","GO:0090179","planar cell polarity pathway involved in neural tube closure","3/213","14/28943",0.000134737289557314,0.00396384273754802,0.00284467901561607,"Sfrp5/Grhl3/Sfrp1",3,"HPPvsCTX","H3K27ac"
"GO:00034012","BP","GO:0003401","axis elongation","4/213","36/28943",0.000139646152188705,0.00406949966142368,0.00292050443405574,"Sfrp5/Nat8f3/Sfrp1/Yap1",4,"HPPvsCTX","H3K27ac"
"GO:00603892","BP","GO:0060389","pathway-restricted SMAD protein phosphorylation","5/213","68/28943",0.000147302923443889,0.00423195630092509,0.00303709255925039,"Tgfb2/Bmp6/Bmp7/Tgfbr3/Smad6",5,"HPPvsCTX","H3K27ac"
"GO:0015849","BP","GO:0015849","organic acid transport","10/213","322/28943",0.000147960919553224,0.00423195630092509,0.00303709255925039,"Acsl6/Llgl2/Ntrk2/Abat/Fabp3/Slc29a4/Slc25a13/Myo6/Rbp1/Slc16a2",10,"HPPvsCTX","H3K27ac"
"GO:00066331","BP","GO:0006633","fatty acid biosynthetic process","7/213","154/28943",0.000150768417593013,0.00427269396279648,0.00306632822260632,"Degs1/Srebf1/Elovl7/Fads2/Abhd2/Fa2h/Myo5a",7,"HPPvsCTX","H3K27ac"
"GO:00353291","BP","GO:0035329","hippo signaling","4/213","37/28943",0.000155674660265212,0.00430343123655845,0.00308838703862333,"Wwc1/Tead1/Shank2/Yap1",4,"HPPvsCTX","H3K27ac"
"GO:0035640","BP","GO:0035640","exploration behavior","4/213","37/28943",0.000155674660265212,0.00430343123655845,0.00308838703862333,"Abat/Slc4a10/Brinp1/Shank2",4,"HPPvsCTX","H3K27ac"
"GO:00300101","BP","GO:0030010","establishment of cell polarity","7/213","155/28943",0.00015692707204758,0.00430343123655845,0.00308838703862333,"Llgl2/Plekhg3/Kank1/Shtn1/Crb2/Pard3/Fez1",7,"HPPvsCTX","H3K27ac"
"GO:00718051","BP","GO:0071805","potassium ion transmembrane transport","8/213","207/28943",0.000157425616617386,0.00430343123655845,0.00308838703862333,"Atp1b1/Kcnh1/Slc24a4/Kcne2/Stk39/Kcna6/Kcnk1/Nedd4",8,"HPPvsCTX","H3K27ac"
"GO:0050807","BP","GO:0050807","regulation of synapse organization","9/213","264/28943",0.000158873456977334,0.00430491323335951,0.00308945060382516,"Arhgap44/Ntrk2/Lrrtm2/Myo5b/Magi2/Lrrn1/Shank2/Nedd4/Snap91",9,"HPPvsCTX","H3K27ac"
"GO:00454441","BP","GO:0045444","fat cell differentiation","9/213","265/28943",0.000163426735148265,0.00436421626711262,0.00313200983405945,"Srebf1/Fbn1/Bmp7/Fabp3/Pdgfra/Sfrp1/Fto/Yap1/Smad6",9,"HPPvsCTX","H3K27ac"
"GO:00901781","BP","GO:0090178","regulation of establishment of planar polarity involved in neural tube closure","3/213","15/28943",0.000167508436697765,0.00436421626711262,0.00313200983405945,"Sfrp5/Grhl3/Sfrp1",3,"HPPvsCTX","H3K27ac"
"GO:19023372","BP","GO:1902337","regulation of apoptotic process involved in morphogenesis","3/213","15/28943",0.000167508436697765,0.00436421626711262,0.00313200983405945,"Tgfb2/Bmp7/Tgfbr3",3,"HPPvsCTX","H3K27ac"
"GO:2000650","BP","GO:2000650","negative regulation of sodium ion transmembrane transporter activity","3/213","15/28943",0.000167508436697765,0.00436421626711262,0.00313200983405945,"Hecw2/Stk39/Nedd4",3,"HPPvsCTX","H3K27ac"
"GO:00723301","BP","GO:0072330","monocarboxylic acid biosynthetic process","8/213","209/28943",0.000168126168917579,0.00436421626711262,0.00313200983405945,"Degs1/Srebf1/Elovl7/Fads2/Abhd2/Fa2h/Myo5a/Rbp1",8,"HPPvsCTX","H3K27ac"
"GO:00149091","BP","GO:0014909","smooth muscle cell migration","6/213","111/28943",0.000176349001264311,0.00453951720754548,0.00325781576019859,"Grb10/Dock5/Ppargc1a/Abhd2/Parva/Myo5a",6,"HPPvsCTX","H3K27ac"
"GO:0050803","BP","GO:0050803","regulation of synapse structure or activity","9/213","272/28943",0.000198447997405982,0.00506616416518247,0.00363576757317963,"Arhgap44/Ntrk2/Lrrtm2/Myo5b/Magi2/Lrrn1/Shank2/Nedd4/Snap91",9,"HPPvsCTX","H3K27ac"
"GO:0010715","BP","GO:0010715","regulation of extracellular matrix disassembly","3/213","16/28943",0.000205046799991491,0.00506711652138973,0.00363645103816489,"Tgfb2/Fap/Pdpn",3,"HPPvsCTX","H3K27ac"
"GO:00901771","BP","GO:0090177","establishment of planar polarity involved in neural tube closure","3/213","16/28943",0.000205046799991491,0.00506711652138973,0.00363645103816489,"Sfrp5/Grhl3/Sfrp1",3,"HPPvsCTX","H3K27ac"
"GO:1902306","BP","GO:1902306","negative regulation of sodium ion transmembrane transport","3/213","16/28943",0.000205046799991491,0.00506711652138973,0.00363645103816489,"Hecw2/Stk39/Nedd4",3,"HPPvsCTX","H3K27ac"
"GO:19047482","BP","GO:1904748","regulation of apoptotic process involved in development","3/213","16/28943",0.000205046799991491,0.00506711652138973,0.00363645103816489,"Tgfb2/Bmp7/Tgfbr3",3,"HPPvsCTX","H3K27ac"
"GO:00486382","BP","GO:0048638","regulation of developmental growth","11/213","402/28943",0.00020953909108145,0.0051175673493363,0.00367265742199051,"Wwc1/Ezr/Myo5b/Fxn/Shtn1/Hopx/Tgfbr3/Cttn/Fto/Yap1/Ncam1",11,"HPPvsCTX","H3K27ac"
"GO:00512162","BP","GO:0051216","cartilage development","8/213","216/28943",0.000210401765414604,0.0051175673493363,0.00367265742199051,"Sulf1/Tgfb2/Fgf18/Itgb8/Bmp6/Bmp7/Msx1/Ptpn11",8,"HPPvsCTX","H3K27ac"
"GO:00486391","BP","GO:0048639","positive regulation of developmental growth","8/213","218/28943",0.000223964820057143,0.00536814667539602,0.00385248739956178,"Ezr/Myo5b/Fxn/Shtn1/Hopx/Tgfbr3/Yap1/Ncam1",8,"HPPvsCTX","H3K27ac"
"GO:00075892","BP","GO:0007589","body fluid secretion","6/213","116/28943",0.000224179644262249,0.00536814667539602,0.00385248739956178,"Prlr/Stk39/Aqp1/Slc4a5/Atp2b2/Trpc1",6,"HPPvsCTX","H3K27ac"
"GO:00605602","BP","GO:0060560","developmental growth involved in morphogenesis","9/213","278/28943",0.000233238986382888,0.00545900022863554,0.00391768907720313,"Myo5b/Fxn/Sfrp5/Shtn1/Nat8f3/Cttn/Sfrp1/Yap1/Tmem108",9,"HPPvsCTX","H3K27ac"
"GO:00305132","BP","GO:0030513","positive regulation of BMP signaling pathway","4/213","41/28943",0.000233275503457395,0.00545900022863554,0.00391768907720313,"Sulf1/Crb2/Msx1/Tgfbr3",4,"HPPvsCTX","H3K27ac"
"GO:00603251","BP","GO:0060325","face morphogenesis","4/213","41/28943",0.000233275503457395,0.00545900022863554,0.00391768907720313,"Tgfb2/Msx1/Pdgfra/Ptpn11",4,"HPPvsCTX","H3K27ac"
"GO:00434012","BP","GO:0043401","steroid hormone mediated signaling pathway","6/213","118/28943",0.000245948788645463,0.00571229930921682,0.0040994709053213,"Ntrk2/Bmp7/Abhd2/Sfrp1/Yap1/Nedd4",6,"HPPvsCTX","H3K27ac"
"GO:00140202","BP","GO:0014020","primary neural tube formation","6/213","119/28943",0.000257439096208398,0.00589058791250179,0.00422742094826422,"Tgfb2/Sfrp5/Bmp7/Grhl3/Tulp3/Sfrp1",6,"HPPvsCTX","H3K27ac"
"GO:00456661","BP","GO:0045666","positive regulation of neuron differentiation","6/213","119/28943",0.000257439096208398,0.00589058791250179,0.00422742094826422,"Lmx1a/Bmp6/Bmp7/Brinp1/Gprc5b/Fez1",6,"HPPvsCTX","H3K27ac"
"GO:00487322","BP","GO:0048732","gland development","12/213","483/28943",0.000263667609585655,0.00595347214454875,0.00427255025009615,"Sulf1/Edar/Fgf18/Prlr/Bmp7/Igsf3/Msx1/Pdgfra/Tgfbr3/Atp2b2/Sfrp1/Fa2h",12,"HPPvsCTX","H3K27ac"
"GO:0002090","BP","GO:0002090","regulation of receptor internalization","5/213","77/28943",0.000264646078165782,0.00595347214454875,0.00427255025009615,"Lrrtm2/Magi2/Iqsec1/Pard3/Nedd4",5,"HPPvsCTX","H3K27ac"
"GO:00030072","BP","GO:0003007","heart morphogenesis","9/213","283/28943",0.000265969296195444,0.00595347214454875,0.00427255025009615,"Tgfb2/Bmp7/Msx1/Tgfbr3/Parva/Tead1/Yap1/Smad6/Nedd4",9,"HPPvsCTX","H3K27ac"
"GO:00712481","BP","GO:0071248","cellular response to metal ion","7/213","170/28943",0.000276468085092314,0.00614395622194358,0.0044092524589505,"Kcnh1/Bmp6/Adgrv1/Stk39/Aqp1/Syt9/Cpne2",7,"HPPvsCTX","H3K27ac"
"GO:00109762","BP","GO:0010976","positive regulation of neuron projection development","8/213","227/28943",0.000294181850201284,0.00647493973974459,0.00464678505798235,"Acsl6/Ntrk2/Cntn1/Vldlr/Bmp7/Magi2/Gprc5b/Fez1",8,"HPPvsCTX","H3K27ac"
"GO:00422491","BP","GO:0042249","establishment of planar polarity of embryonic epithelium","3/213","18/28943",0.000295554063873094,0.00647493973974459,0.00464678505798235,"Sfrp5/Grhl3/Sfrp1",3,"HPPvsCTX","H3K27ac"
"GO:0048259","BP","GO:0048259","regulation of receptor-mediated endocytosis","6/213","125/28943",0.000335534122149647,0.00729904861493141,0.00523821246291443,"Lrrtm2/Magi2/Iqsec1/Pard3/Nedd4/Snap91",6,"HPPvsCTX","H3K27ac"
"GO:00325702","BP","GO:0032570","response to progesterone","3/213","19/28943",0.000349070126487223,0.00743734627103345,0.0053374627274357,"Tgfb2/Abhd2/Yap1",3,"HPPvsCTX","H3K27ac"
"GO:0010927","BP","GO:0010927","cellular component assembly involved in morphogenesis","6/213","126/28943",0.000350178529675877,0.00743734627103345,0.0053374627274357,"Cntn1/Krt8/Ugt8a/Tmod1/Pdgfra/Phldb1",6,"HPPvsCTX","H3K27ac"
"GO:00148121","BP","GO:0014812","muscle cell migration","6/213","126/28943",0.000350178529675877,0.00743734627103345,0.0053374627274357,"Grb10/Dock5/Ppargc1a/Abhd2/Parva/Myo5a",6,"HPPvsCTX","H3K27ac"
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport","9/213","294/28943",0.000351522355315922,0.00743734627103345,0.0053374627274357,"Bmp6/Abat/Slc5a3/Kcne2/Ptpn11/Slc29a4/Aqp1/Syt9/Myo5a",9,"HPPvsCTX","H3K27ac"
"GO:0030501","BP","GO:0030501","positive regulation of bone mineralization","4/213","46/28943",0.000365253435209172,0.00762343149568333,0.00547100806934934,"Bmp6/Adgrv1/Bmp7/Kl",4,"HPPvsCTX","H3K27ac"
"GO:00713002","BP","GO:0071300","cellular response to retinoic acid","4/213","46/28943",0.000365253435209172,0.00762343149568333,0.00547100806934934,"Brinp1/Aqp1/Tead1/Yap1",4,"HPPvsCTX","H3K27ac"
"GO:0090276","BP","GO:0090276","regulation of peptide hormone secretion","8/213","235/28943",0.000370814689957656,0.00768756092133691,0.00551703099294118,"Srebf1/Abat/Adcy5/Fbn1/Ptpn11/Syt9/Sfrp1/Myrip",8,"HPPvsCTX","H3K27ac"
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process","9/213","298/28943",0.000387778720712754,0.00798565645521132,0.00573096130400744,"Degs1/Srebf1/Elovl7/Abat/Fads2/Abhd2/Fa2h/Myo5a/Rbp1",9,"HPPvsCTX","H3K27ac"
"GO:00341092","BP","GO:0034109","homotypic cell-cell adhesion","5/213","84/28943",0.000396675533633144,0.00802148451877723,0.00575667356035673,"Abat/Dsg2/Pdpn/Pdgfra/Ncam1",5,"HPPvsCTX","H3K27ac"
"GO:00603231","BP","GO:0060323","head morphogenesis","4/213","47/28943",0.000396945222247275,0.00802148451877723,0.00575667356035673,"Tgfb2/Msx1/Pdgfra/Ptpn11",4,"HPPvsCTX","H3K27ac"
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process","9/213","299/28943",0.00039730888034086,0.00802148451877723,0.00575667356035673,"Degs1/Srebf1/Elovl7/Abat/Fads2/Abhd2/Fa2h/Myo5a/Rbp1",9,"HPPvsCTX","H3K27ac"
"GO:00072641","BP","GO:0007264","small GTPase mediated signal transduction","11/213","434/28943",0.000401098734231897,0.00804541551975539,0.0057738478078768,"Tgfb2/Arhgap44/Arhgef28/Dock5/Arhgap28/Kank1/Shtn1/Rnd3/Pdpn/Iqsec1/Eps8l2",11,"HPPvsCTX","H3K27ac"
"GO:0008544","BP","GO:0008544","epidermis development","10/213","367/28943",0.000418923061102244,0.00829621316369643,0.00595383446277783,"Tgfb2/Edar/Krt8/Grhl3/Kazn/Atp2b2/Fa2h/Yap1/Myo5a/Myo6",10,"HPPvsCTX","H3K27ac"
"GO:00604112","BP","GO:0060411","cardiac septum morphogenesis","5/213","85/28943",0.000418973536269551,0.00829621316369643,0.00595383446277783,"Tgfb2/Bmp7/Tgfbr3/Parva/Smad6",5,"HPPvsCTX","H3K27ac"
"GO:0002791","BP","GO:0002791","regulation of peptide secretion","8/213","240/28943",0.000426456507862066,0.00839059969927338,0.00602157160950393,"Srebf1/Abat/Adcy5/Fbn1/Ptpn11/Syt9/Sfrp1/Myrip",8,"HPPvsCTX","H3K27ac"
"GO:00715601","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","8/213","242/28943",0.000450530888395824,0.00875276675631887,0.00628148329004704,"Tgfb2/Ptprk/Wfikkn2/Itgb8/Fbn1/Ppargc1a/Tgfbr3/Smad6",8,"HPPvsCTX","H3K27ac"
"GO:0090087","BP","GO:0090087","regulation of peptide transport","8/213","242/28943",0.000450530888395824,0.00875276675631887,0.00628148329004704,"Srebf1/Abat/Adcy5/Fbn1/Ptpn11/Syt9/Sfrp1/Myrip",8,"HPPvsCTX","H3K27ac"
"GO:00351481","BP","GO:0035148","tube formation","7/213","185/28943",0.000460268413286774,0.00888605705401778,0.00637713998935491,"Tgfb2/Edar/Sfrp5/Bmp7/Grhl3/Tulp3/Sfrp1",7,"HPPvsCTX","H3K27ac"
"GO:0010718","BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","4/213","49/28943",0.000466141925777008,0.00890909134826717,0.00639367070912088,"Tgfb2/Crb2/Bmp7/Pdpn",4,"HPPvsCTX","H3K27ac"
"GO:20000272","BP","GO:2000027","regulation of animal organ morphogenesis","6/213","133/28943",0.000467229782589602,0.00890909134826717,0.00639367070912088,"Sulf1/Sfrp5/Bmp7/Grhl3/Msx1/Sfrp1",6,"HPPvsCTX","H3K27ac"
"GO:0010766","BP","GO:0010766","negative regulation of sodium ion transport","3/213","21/28943",0.000473944256616331,0.00895993509319102,0.00643015907251888,"Hecw2/Stk39/Nedd4",3,"HPPvsCTX","H3K27ac"
"GO:00456641","BP","GO:0045664","regulation of neuron differentiation","8/213","244/28943",0.000475697428061938,0.00895993509319102,0.00643015907251888,"Lmx1a/Bmp6/Bmp7/Brinp1/Zfp536/Gprc5b/Sfrp1/Fez1",8,"HPPvsCTX","H3K27ac"
"GO:00018411","BP","GO:0001841","neural tube formation","6/213","134/28943",0.000486173683024878,0.0091017606476597,0.00653194115757827,"Tgfb2/Sfrp5/Bmp7/Grhl3/Tulp3/Sfrp1",6,"HPPvsCTX","H3K27ac"
"GO:0043271","BP","GO:0043271","negative regulation of ion transport","7/213","187/28943",0.000490784409401074,0.00910227042079232,0.00653230699977463,"Hecw2/Tgfb2/Abat/Kcne2/Stk39/Nedd4/Myo5a",7,"HPPvsCTX","H3K27ac"
"GO:0046883","BP","GO:0046883","regulation of hormone secretion","9/213","308/28943",0.000492094257129271,0.00910227042079232,0.00653230699977463,"Srebf1/Bmp6/Abat/Adcy5/Fbn1/Ptpn11/Syt9/Sfrp1/Myrip",9,"HPPvsCTX","H3K27ac"
"GO:00715591","BP","GO:0071559","response to transforming growth factor beta","8/213","246/28943",0.000501992806054413,0.0092081023205169,0.00660825799083628,"Tgfb2/Ptprk/Wfikkn2/Itgb8/Fbn1/Ppargc1a/Tgfbr3/Smad6",8,"HPPvsCTX","H3K27ac"
"GO:00031972","BP","GO:0003197","endocardial cushion development","4/213","50/28943",0.000503777692511284,0.0092081023205169,0.00660825799083628,"Tgfb2/Bmp7/Msx1/Nedd4",4,"HPPvsCTX","H3K27ac"
"GO:00106321","BP","GO:0010632","regulation of epithelial cell migration","8/213","248/28943",0.000529454438961268,0.00961339605845647,0.00689911983067568,"Tgfb2/Fgf18/Dock5/Emp2/Cxcl13/Tgfbr3/Aqp1/Iqsec1",8,"HPPvsCTX","H3K27ac"
"GO:00426921","BP","GO:0042692","muscle cell differentiation","11/213","449/28943",0.000532175696340582,0.00961339605845647,0.00689911983067568,"Wfikkn2/Lamb1/Dock5/Krt8/Myof/Tmod1/Msx1/Pdgfra/Hopx/Atp11a/Smad6",11,"HPPvsCTX","H3K27ac"
"GO:00336271","BP","GO:0033627","cell adhesion mediated by integrin","5/213","90/28943",0.000544956537461896,0.00968968356631466,0.00695386808562085,"Tgfb2/Itgb8/Fbn1/Cxcl13/Ptpn11",5,"HPPvsCTX","H3K27ac"
"GO:0010039","BP","GO:0010039","response to iron ion","3/213","22/28943",0.000545809304156281,0.00968968356631466,0.00695386808562085,"Bmp6/Abat/Fxn",3,"HPPvsCTX","H3K27ac"
"GO:20001141","BP","GO:2000114","regulation of establishment of cell polarity","3/213","22/28943",0.000545809304156281,0.00968968356631466,0.00695386808562085,"Plekhg3/Kank1/Shtn1",3,"HPPvsCTX","H3K27ac"
"GO:00986571","BP","GO:0098657","import into cell","8/213","250/28943",0.000558120481124758,0.00985162380682502,0.00707008561352626,"Atp1b1/Acsl6/Slc24a4/Kcne2/Fabp3/Steap2/Slc29a4/Slc16a2",8,"HPPvsCTX","H3K27ac"
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","11/213","453/28943",0.000572624707198632,0.0100502143212305,0.00721260546268134,"Degs1/Acsl6/Srebf1/Elovl7/Fads2/Fabp3/Pdpn/Ppargc1a/Abhd2/Fa2h/Myo5a",11,"HPPvsCTX","H3K27ac"
"GO:00461481","BP","GO:0046148","pigment biosynthetic process","4/213","52/28943",0.000585453327036635,0.0102173182328597,0.00733252873469612,"Fxn/Oca2/Myo5a/Trpc1",4,"HPPvsCTX","H3K27ac"
"GO:00301771","BP","GO:0030177","positive regulation of Wnt signaling pathway","6/213","140/28943",0.000612738698890463,0.0105971418101492,0.00760511173848602,"Sulf1/Lmx1a/Kank1/Gprc5b/Sfrp1/Yap1",6,"HPPvsCTX","H3K27ac"
"GO:0043583","BP","GO:0043583","ear development","8/213","254/28943",0.000619222099045547,0.0105971418101492,0.00760511173848602,"Tgfb2/Adgrv1/Grhl3/Msx1/Ptpn11/Atp2b2/Myo6/Gsc",8,"HPPvsCTX","H3K27ac"
"GO:19016542","BP","GO:1901654","response to ketone","7/213","195/28943",0.000629363741127019,0.0105971418101492,0.00760511173848602,"Tgfb2/Adcy5/Stk39/Tgfbr3/Aqp1/Abhd2/Yap1",7,"HPPvsCTX","H3K27ac"
"GO:00308502","BP","GO:0030850","prostate gland development","4/213","53/28943",0.000629625627439733,0.0105971418101492,0.00760511173848602,"Sulf1/Prlr/Bmp7/Sfrp1",4,"HPPvsCTX","H3K27ac"
"GO:0032941","BP","GO:0032941","secretion by tissue","4/213","53/28943",0.000629625627439733,0.0105971418101492,0.00760511173848602,"Stk39/Aqp1/Slc4a5/Trpc1",4,"HPPvsCTX","H3K27ac"
"GO:0046676","BP","GO:0046676","negative regulation of insulin secretion","4/213","53/28943",0.000629625627439733,0.0105971418101492,0.00760511173848602,"Srebf1/Fbn1/Ptpn11/Sfrp1",4,"HPPvsCTX","H3K27ac"
"GO:00301111","BP","GO:0030111","regulation of Wnt signaling pathway","9/213","319/28943",0.000632411177612472,0.0105971418101492,0.00760511173848602,"Sulf1/Lmx1a/Grb10/Kank1/Sfrp5/Gprc5b/Sfrp1/Yap1/Gsc",9,"HPPvsCTX","H3K27ac"
"GO:19043751","BP","GO:1904375","regulation of protein localization to cell periphery","6/213","141/28943",0.000636105330385292,0.0105971418101492,0.00760511173848602,"Cnst/Arhgap44/Ezr/Myo5b/Magi2/Myo5a",6,"HPPvsCTX","H3K27ac"
"GO:00015582","BP","GO:0001558","regulation of cell growth","11/213","459/28943",0.000638092708542488,0.0105971418101492,0.00760511173848602,"Lmx1a/Tgfb2/Fam107a/Myo5b/Fxn/Shtn1/Msx1/Tead1/Cttn/Sfrp1/Yap1",11,"HPPvsCTX","H3K27ac"
"GO:0042475","BP","GO:0042475","odontogenesis of dentin-containing tooth","5/213","94/28943",0.000664680943246357,0.0109796761159786,0.007879640115265,"Edar/Slc24a4/Bmp7/Msx1/Pdgfra",5,"HPPvsCTX","H3K27ac"
"GO:00350881","BP","GO:0035088","establishment or maintenance of apical/basal cell polarity","4/213","54/28943",0.000676109535114811,0.0110502770051304,0.00793030732916621,"Ezr/Crb2/Prickle2/Pard3",4,"HPPvsCTX","H3K27ac"
"GO:00612451","BP","GO:0061245","establishment or maintenance of bipolar cell polarity","4/213","54/28943",0.000676109535114811,0.0110502770051304,0.00793030732916621,"Ezr/Crb2/Prickle2/Pard3",4,"HPPvsCTX","H3K27ac"
"GO:0043588","BP","GO:0043588","skin development","9/213","323/28943",0.000690912461946,0.0112327820786905,0.00806128335101538,"Tgfb2/Edar/Krt8/Grhl3/Kazn/Fras1/Fa2h/Yap1/Myo5a",9,"HPPvsCTX","H3K27ac"
"GO:0060348","BP","GO:0060348","bone development","8/213","259/28943",0.000703082321009577,0.0112410186228392,0.00806719436359899,"Sulf1/Fgf18/Bmp6/Fbn1/Frem1/Msx1/Ptpn11/Tulp3",8,"HPPvsCTX","H3K27ac"
"GO:00486081","BP","GO:0048608","reproductive structure development","9/213","324/28943",0.000706208044620762,0.0112410186228392,0.00806719436359899,"Sulf1/Tgfb2/Bmp6/Prlr/Bmp7/Col9a3/Pdgfra/Ptpn11/Sfrp1",9,"HPPvsCTX","H3K27ac"
"GO:00550742","BP","GO:0055074","calcium ion homeostasis","9/213","324/28943",0.000706208044620762,0.0112410186228392,0.00806719436359899,"Atp1b1/Tgfb2/Kcnh1/Slc24a4/Kl/Atp2b2/Myo5a/Trpc1/Atp2b3",9,"HPPvsCTX","H3K27ac"
"GO:00309031","BP","GO:0030903","notochord development","3/213","24/28943",0.000709614319020282,0.0112410186228392,0.00806719436359899,"Crb2/Tead1/Yap1",3,"HPPvsCTX","H3K27ac"
"GO:00424381","BP","GO:0042438","melanin biosynthetic process","3/213","24/28943",0.000709614319020282,0.0112410186228392,0.00806719436359899,"Oca2/Myo5a/Trpc1",3,"HPPvsCTX","H3K27ac"
"GO:0099003","BP","GO:0099003","vesicle-mediated transport in synapse","8/213","260/28943",0.000720903846561666,0.0113176423416752,0.00812218390266578,"Kcnh1/Myo5b/Magi2/Iqsec1/Syt9/Nedd4/Myo6/Snap91",8,"HPPvsCTX","H3K27ac"
"GO:00705882","BP","GO:0070588","calcium ion transmembrane transport","9/213","325/28943",0.000721779068083524,0.0113176423416752,0.00812218390266578,"Atp1b1/Tgfb2/Slc24a4/Kcne2/Atp2b2/Cacna2d4/Myo5a/Trpc1/Atp2b3",9,"HPPvsCTX","H3K27ac"
"GO:002191511","BP","GO:0021915","neural tube development","7/213","200/28943",0.00073064445791594,0.0113538311105871,0.00814815502168864,"Tgfb2/Sfrp5/Bmp7/Grhl3/Tulp3/Sfrp1/Gsc",7,"HPPvsCTX","H3K27ac"
"GO:0099072","BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","5/213","96/28943",0.00073143813240752,0.0113538311105871,0.00814815502168864,"Arhgap44/Magi2/Iqsec1/Nedd4/Myo6",5,"HPPvsCTX","H3K27ac"
"GO:19054751","BP","GO:1905475","regulation of protein localization to membrane","7/213","201/28943",0.00075236645247057,0.011620299858408,0.00833938815212117,"Cnst/Arhgap44/Slc5a3/Ezr/Myo5b/Magi2/Myo5a",7,"HPPvsCTX","H3K27ac"
"GO:00423911","BP","GO:0042391","regulation of membrane potential","11/213","469/28943",0.000761035249552247,0.0116957108749597,0.00839350738704913,"Atp1b1/Kcnh1/Slc24a4/Ntrk2/Abat/Kcne2/Dsg2/Shtn1/Kcnk1/Nedd4/Tmem108",11,"HPPvsCTX","H3K27ac"
"GO:00015701","BP","GO:0001570","vasculogenesis","5/213","97/28943",0.00076663539651465,0.0116971986506947,0.00839457509954272,"Itgb8/Ntrk2/Emp2/Tgfbr3/Yap1",5,"HPPvsCTX","H3K27ac"
"GO:00614581","BP","GO:0061458","reproductive system development","9/213","328/28943",0.00077018215018592,0.0116971986506947,0.00839457509954272,"Sulf1/Tgfb2/Bmp6/Prlr/Bmp7/Col9a3/Pdgfra/Ptpn11/Sfrp1",9,"HPPvsCTX","H3K27ac"
"GO:00071791","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","7/213","202/28943",0.000774596339611305,0.0116971986506947,0.00839457509954272,"Tgfb2/Ptprk/Wfikkn2/Itgb8/Fbn1/Tgfbr3/Smad6",7,"HPPvsCTX","H3K27ac"
"GO:0070169","BP","GO:0070169","positive regulation of biomineral tissue development","4/213","56/28943",0.000776278965164266,0.0116971986506947,0.00839457509954272,"Bmp6/Adgrv1/Bmp7/Kl",4,"HPPvsCTX","H3K27ac"
"GO:0032535","BP","GO:0032535","regulation of cellular component size","10/213","398/28943",0.000782455226203405,0.0117330300667103,0.00842028976180056,"Ezr/Arhgap28/Myo5b/Fxn/Kank1/Shtn1/Tmod1/Aqp1/Atp2b2/Cttn",10,"HPPvsCTX","H3K27ac"
